,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114,z115,z116,z117,z118,z119,z120,z121,z122,z123,z124,z125,z126,z127,z128,z129,z130,z131,z132,z133,z134,z135,z136,z137,z138,z139,z140,z141,z142,z143,z144,z145,z146,z147,z148,z149,z150,z151,z152,z153,z154,z155,z156,z157,z158,z159,z160,z161,z162,z163,z164,z165,z166,z167,z168,z169,z170,z171,z172,z173,z174,z175,z176,z177,z178,z179,z180,z181,z182,z183,z184,z185,z186,z187,z188,z189,z190,z191,z192,z193,z194,z195,z196,z197,z198,z199
TCGA-F2-A44H-01,0.0,0.021869905,0.0,0.0,0.034926154,0.0,0.0,0.016280586,0.0,0.0,0.0,0.0,0.09860012,0.0,0.0,0.002106075,0.0,0.0,0.0,0.0024867246,0.02388145,0.0,0.0,0.0,0.0,0.19860536,0.08018015,0.0,0.08806573,0.1267806,0.028226735,0.017550945,0.0,0.0887265,0.0,0.017972173,0.008001521,0.087213956,0.06280467,0.0,0.025857609,0.0,0.0,0.005739654,0.0,0.08346371,0.0,0.0,0.0,0.117441185,0.01045732,0.18053493,0.0,0.0,0.017392298,0.0,0.030803341,0.0006569478,0.065227255,0.0,0.01061539,0.04456436,0.01436479,0.115146525,0.21006408,0.040563162,0.0,0.036649738,0.08764746,0.0,0.0,0.0,0.0,0.1328741,0.0,0.0,0.20201844,0.21073295,0.0,0.0,0.0,0.12527777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1991124,0.0,0.0,0.0,0.11482486,0.0,0.0,0.010706978,0.0,0.25711223,0.0,0.0,0.0,0.0953279,0.0,0.0,0.14478296,0.12873349,0.0,0.12064638,0.0,0.06828552,0.0,0.0,0.021768296,0.0,0.1723136,0.0,0.0,0.03677832,0.058265835,0.0,0.0,0.0,0.0,0.0,0.0036934277,0.1385179,0.0,0.2119202,0.106011905,0.0,0.0,0.15198343,0.03745569,0.0,0.11814485,0.0,0.0,0.0,0.0,0.0,0.32690784,0.0,0.0,0.0,0.09707839,0.0,0.08385085,0.17524672,0.0,0.0,0.03338937,0.028868953,0.0096509615,0.08490585,0.03515365,0.13085565,0.0,0.0,0.13636015,0.12168486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006473277,0.0,0.028889062,0.0,0.0,0.0,0.03887157,0.0,0.0,0.0,0.0061245807,0.0,0.18925667,0.0,0.13372527,0.0,0.0,0.0,0.0,0.0,0.05573271,0.0,0.0,0.0,0.0,0.08975988,0.0,0.09963319,0.15046832,0.0,0.0,0.0
TCGA-F2-A7TX-01,0.0,0.22432108,0.0,0.0,0.0,0.0,0.0,0.0,0.018056683,0.020732785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034157876,0.0,0.0,0.1215038,0.0,0.0,0.0,0.07375651,0.05270399,0.0,0.0,0.024355687,0.15194036,0.0,0.0,0.0,0.023969188,0.022345854,0.09415384,0.005291081,0.0,0.052796226,0.0,0.0,0.0,0.17313488,0.031485487,0.0,0.103340924,0.0,0.111059636,0.0,0.0,0.013980091,0.0,0.0,0.1985236,0.10735832,0.0,0.0016988898,0.14401928,0.020314978,0.0,0.0,0.0,0.034442507,0.07443583,0.03842886,0.022516083,0.071423545,0.0,0.110732116,0.0,0.0,0.0,0.0,0.14688061,0.088829756,0.0,0.0,0.0,0.018609898,0.0,0.0,0.26574498,0.148994,0.0,0.14769393,0.0,0.033378564,0.16840369,0.0,0.0,0.0,0.0,0.0,0.20526502,0.09785445,0.0030211618,0.09748772,0.0,0.034258872,0.0,0.0,0.0,0.0,0.0,0.0,0.067763254,0.015255825,0.0,0.16848342,0.0,0.0,0.0,0.0,0.018640965,0.0,0.0068067657,0.11870281,0.0,0.016902093,0.07713945,0.053098734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30458057,0.012638215,0.10012734,0.024379076,0.033140775,0.14059116,0.0,0.0,0.10268453,0.0,0.0,0.0,0.0,0.0,0.0,0.026183834,0.0,0.056339484,0.17183742,0.0,0.014851476,0.0,0.025647016,0.042698447,0.0,0.06309106,0.1039224,0.07478439,0.040465802,0.0,0.0,0.14354083,0.25115013,0.0,0.0,0.05021626,0.0,0.0,0.071164705,0.0,0.0,0.047314387,0.0,0.0,0.07871692,0.0,0.18704303,0.0,0.0,0.0055397395,0.050880544,0.0,0.104678474,0.0,0.0,0.0,0.0,0.0,0.12362263,0.03727379,0.16523196,0.0,0.0,0.0,0.04535951,0.00333122,0.0,0.08682009,0.21721071,0.029204048,0.0,0.0
TCGA-F2-A8YN-01,0.0,0.08683082,0.0,0.0,0.0,0.2238265,0.0,0.04644962,0.04188915,0.061626576,0.058476806,0.004895434,0.12592648,0.0,0.0,0.0,0.08933194,0.14507663,0.0,0.0,0.021813607,0.0,0.011813699,0.0,0.021929132,0.20092297,0.023282265,0.24624647,0.058367815,0.026054949,0.0,0.030306803,0.0,0.06885607,0.0,0.028166387,0.25799915,0.0,0.0,0.0,0.0,0.0,0.11489708,0.0,0.0,0.14860752,0.0,0.046853505,0.041444167,0.1041975,0.06533418,0.0,0.0,0.10813654,0.08922337,0.0,0.01827714,0.052118886,0.026917893,0.0,0.0,0.0,0.13465506,0.0,0.11364615,0.0,0.0,0.069651365,0.0,0.057975594,0.0,0.050994344,0.0,0.15149204,0.0,0.0,0.0,0.0,0.0,0.07211752,0.0,0.0,0.0014782383,0.024143837,0.0547613,0.0,0.09456036,0.0,0.12065383,0.15082152,0.039258976,0.0,0.11459044,0.031820215,0.023679866,0.107079,0.0,0.0,0.07173454,0.0,0.0,0.14583509,0.0072563025,0.0,0.0,0.009393245,0.14875792,0.0,0.0,0.0,0.0,0.0,0.0,0.021562118,0.06770654,0.13753906,0.10370765,0.0,0.10451375,0.0,0.0,0.0,0.0,0.0,0.019112688,0.04257645,0.0,0.0,0.018866524,0.0,0.0,0.12897518,0.0058505274,0.012355255,0.0,0.0,0.10599125,0.0,0.0,0.0,0.0,0.06598836,0.0,0.0,0.0,0.20980233,0.11024231,0.0,0.0,0.034130935,0.0,0.0,0.12879889,0.0,0.0,0.003989054,0.1057011,0.01702726,0.038248934,0.09625436,0.05441199,0.0,0.0,0.05715544,0.0,0.06798682,0.0,0.0,0.014338178,0.0644287,0.0,0.0,0.15186064,0.0,0.112657905,0.0,0.0,0.11874827,0.01675967,0.09428548,0.23687857,0.0,0.014662708,0.03235272,0.0,0.0,0.24813877,0.031795014,0.02740171,0.0,0.120419644,0.004792715,0.04122403,0.024664026,0.0,0.16591604,0.106050774,0.0,0.0,0.072944656
TCGA-FB-A4P5-01,0.18817295,0.050716314,0.0,0.0,0.05641666,0.0,0.006210969,0.12347256,0.102063,0.052981284,0.021402717,0.032295965,0.20929895,0.0,0.0,0.022663666,0.0,0.0,0.0,0.0,0.13527945,0.0,0.1145548,0.05295221,0.008401394,0.10603578,0.062257107,0.0016840794,0.0,0.0044356305,0.0,0.04004205,0.0,0.12845708,0.0,0.015000571,0.09303355,0.06262039,0.053817034,0.0,0.0,0.05072689,0.16906103,0.0,0.0,0.15530658,0.0,0.0,0.0,0.034622993,0.13678229,0.055619907,0.061542045,0.012236998,0.0,0.0,0.11959046,0.08473052,0.055594034,0.025410194,0.11939536,0.0,0.0013519375,0.064407974,0.018052813,0.0,0.0,0.0,0.0,0.033518523,0.0,0.0,0.0,0.0,0.0,0.069912486,0.0,0.0,0.0,0.0,0.0,0.0,0.045795448,0.0,0.048774403,0.0,0.0,0.0,0.14120388,0.0,0.024375083,0.02463173,0.2598671,0.105659515,0.0,0.0,0.0116992425,0.0,0.087357566,0.0,0.03406419,0.0071835173,0.097695895,0.0,0.0,0.0,0.05042948,0.0,0.13143292,0.013702223,0.0,0.0,0.0,0.07997039,0.0,0.0,0.0,0.0,0.003394825,0.003128344,0.0,0.08938777,0.0,0.0,0.0,0.0,0.013430267,0.0,0.2086703,0.0,0.0,0.011391066,0.0,0.083615504,0.0,0.0,0.0020448272,0.0,0.0,0.019107807,0.0,0.039111625,0.089786254,0.0,0.0,0.17276889,0.04320568,0.0,0.0,0.0,0.0,0.0,0.015765106,0.2236962,0.0,0.16573161,0.14925198,0.0,0.09981744,0.012787205,0.0,0.019994704,0.069646284,0.029826468,0.0,0.0,0.0,0.08429621,0.0,0.06697484,0.016061688,0.07790681,0.26177955,0.0,0.1530936,0.0,0.0,0.071543194,0.024450403,0.070797265,0.22088832,0.0,0.04283415,0.0,0.006158308,0.0,0.19960088,0.006055681,0.027293434,0.020157903,0.0,0.0,0.0,0.014033723,0.012740885,0.12296443,0.2703503,0.03983286,0.0,0.02369693
TCGA-FB-A545-01,0.0,0.0,0.0,0.0,0.0,0.06169044,0.0783171,0.05711085,0.05587759,0.016113758,0.03225276,0.06434525,0.0,0.032983784,0.0,0.00029114092,0.0,0.045814697,0.0,0.0023153715,0.0,0.09675077,0.023734467,0.13482851,0.0,0.25332147,0.05255378,0.0,0.080543436,0.050293673,0.0,0.13967012,0.0,0.0,0.028300285,0.0,0.13106029,0.046470568,0.07115728,0.0,0.0,0.0,0.0,0.0,0.11079435,0.11350394,0.0,0.074498765,0.0968954,0.018810404,0.04684432,0.013757766,0.17277725,0.16001411,0.27150175,0.0,0.0,0.10842422,0.057838444,0.0,0.0,0.0,0.0007603992,0.0,0.0,0.0,0.0,0.026174271,0.0,0.042729642,0.0322233,0.0,0.031379174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555319,0.0,0.0,0.13044824,0.0,0.010281033,0.0,0.0,0.14709866,0.065123424,0.0,0.039829224,0.19491103,0.05513495,0.016961342,0.0,0.0,0.15401563,0.042296376,0.0,0.0,0.0,0.0,0.08401654,0.01719815,0.0,0.0,0.006170962,0.0,0.0,0.0034135669,0.0,0.09561323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14227852,0.26111275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028094513,0.0,0.0,0.0,0.22566353,0.12074161,0.0113169085,0.0,0.12016868,0.0,0.0,0.0,0.05287603,0.0,0.05458313,0.057884477,0.0,0.051007252,0.08105151,0.17645279,0.02165488,0.030899754,0.12631008,0.0,0.00682255,0.0,0.0,0.010603451,0.038629144,0.0,0.014348308,0.0,0.066317,0.0,0.0,0.13295516,0.0,0.010277442,0.019962821,0.01524718,0.0,0.02336176,0.0,0.1354097,0.0,0.14975837,0.11954494,0.0,0.09169322,0.026226416,0.094929405,0.0,0.06071744,0.0,0.0,0.10780107,0.0,0.0,0.020195935,0.2997387,0.01407105,0.0,0.20556606
TCGA-FB-A5VM-01,0.0,0.06266372,0.0,0.0,0.0,0.0,0.0,0.0,0.14994217,0.0,0.0,0.0,0.032914843,0.0,0.0,0.0,0.0,0.14582504,0.0,0.0,0.0,0.039730202,0.0,0.0145695135,0.06896755,0.1378643,0.0,0.06576106,0.0,0.0,0.06512859,0.0,0.07440483,0.0,0.0,0.0,0.0,0.0,0.08310344,0.0,0.0,0.0,0.26558453,0.02388015,0.12573953,0.08279586,0.0,0.0,0.20776233,0.029902374,0.054956865,0.0,0.08534376,0.035100386,0.1433587,0.0,0.0,0.17436135,0.0,0.0,0.15825927,0.0,0.018055461,0.08155099,0.11245264,0.0,0.0,0.010948433,0.11554832,0.0,0.0039960877,0.0,0.0,0.14503147,0.024081312,0.0,0.020865625,0.016393531,0.0,0.0,0.0,0.0822271,0.07757641,0.0,0.0,0.0,0.1196499,0.0,0.062515765,0.238658,0.0,0.0,0.084630795,0.08184639,0.12236324,0.048195813,0.0,0.021548398,0.06785556,0.0,0.037233375,0.018180488,0.0,0.0,0.09284544,0.12825193,0.07544766,0.12403893,0.0,0.0,0.0,0.0,0.0,0.020223303,0.07387981,0.0,0.14293185,0.0,0.083797365,0.041344475,0.059302222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07390741,0.12363214,0.0,0.0,0.10151251,0.0,0.0,0.0,0.058420762,0.012802643,0.0,0.0,0.00013588417,0.0,0.019514956,0.0,0.0,0.1504053,0.0893529,0.0,0.104128346,0.0,0.22737613,0.0,0.0,0.082987264,0.07449929,0.0,0.10204429,0.007458604,0.25777754,0.04596493,0.011487755,0.0,0.0,0.15879434,0.0,0.011650044,0.0,0.03326194,0.0,0.079220675,0.019114492,0.0,0.21841104,0.0,0.068710454,0.0,0.0,0.03992602,0.14907442,0.0,0.16517192,0.0,0.0,0.0072444,0.0,0.035287425,0.0,0.07802432,0.0,0.0,0.0,0.0,0.14929657,0.05049357,0.0,0.048423808,0.13578196,0.062487405,0.0,0.0
TCGA-FB-A78T-01,0.0,0.0,0.0,0.0,0.0,0.09765008,0.0,0.12958902,0.0,0.0,0.08231464,0.0,0.0,0.11547838,0.0,0.0,0.022943696,0.0,0.04131787,0.0,0.0,0.0,0.0,0.0,0.0,0.13657866,0.12166073,0.0,0.022433477,0.24877165,0.0,0.14938296,0.0,0.06477302,0.0014081966,0.0,0.17411566,0.0610861,0.05456151,0.0,0.07747573,0.0,0.0,0.047948737,0.015911408,0.1743837,0.0,0.0,0.16471136,0.0,0.042212464,0.017497493,0.062173024,0.23252511,0.047810286,0.0,0.09970532,0.097550996,0.09603355,0.0,0.0,0.0,0.074679546,0.0,0.0,0.17674895,0.0,0.0,0.0,0.020857075,0.0,0.09543946,0.0,0.13522519,0.13434039,0.0,0.026710603,0.0,0.12769423,0.0,0.0,0.19055425,0.0011910958,0.0,0.0,0.0,0.0059958408,0.0,0.0,0.0,0.13918069,0.0,0.025494639,0.10497336,0.15110788,0.0,0.0,0.021906998,0.15316385,0.0,0.0,0.0,0.107622616,0.0,0.15000758,0.027894674,0.22381128,0.0,0.0,0.0,0.0,0.034731112,0.0,0.0,0.0,0.06043607,0.13448517,0.0,0.0034456174,0.0,0.0,0.0,0.0,0.05763323,0.0,0.0,0.0,0.029140482,0.0,0.0,0.0,0.0,0.0067984764,0.081058934,0.0,0.0536681,0.04951749,0.011484695,0.0,0.0,0.0,0.20583434,0.06304807,0.0,0.0,0.22377867,0.08696859,0.0,0.02365755,0.0,0.0,0.070781,0.08148516,0.0,0.040357728,0.054888442,0.10683381,0.022332707,0.0,0.007437906,0.07901633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02861061,0.0,0.0,0.0,0.0,0.17526847,0.18176317,0.0,0.16737843,0.0,0.061234523,0.0,0.0012948149,0.050331865,0.12219501,0.009191604,0.0,0.026584385,0.022527158,0.0,0.0,0.11566184,0.12481713,0.03223262,0.11154772,0.0,0.0,0.015297029
TCGA-FB-A7DR-01,0.0017961764,0.0,0.0,0.0,0.11248188,0.0,0.0,0.0,0.05150065,0.0445103,0.04333305,0.030893382,0.057811197,0.0,0.0,0.04797598,0.028129466,0.08899875,0.037076116,0.017004859,0.03314548,0.11349789,0.0578365,0.10140853,0.0715183,0.26089352,0.17561412,0.010555502,0.10644515,0.0,0.049571905,0.0,0.0,0.08211191,0.0,0.14606133,0.090981744,0.0,0.25632837,0.0,0.0,0.0258304,0.12404373,0.0,0.0,0.087959625,0.0,0.06287213,0.19403228,0.027317824,0.032588024,0.1574628,0.17893304,0.0,0.007820325,0.0,0.091641605,0.08818792,0.0982261,0.0,0.105138995,0.0,0.036415707,0.15240431,0.11169622,0.0,0.04259384,0.06349131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072124936,0.0,0.0,0.0,0.0,0.0,0.018316057,0.06273193,0.0,0.019841151,0.0,0.0,0.0,0.045558937,0.039846312,0.027370272,0.0,0.115696,0.22934751,0.19514129,0.09085004,0.0,0.0,0.15805693,0.0,0.0,0.0059725977,0.0,0.027617913,0.0,0.0,0.039074477,0.0,0.0,0.0,0.002131194,0.06580306,0.0,0.093860224,0.0,0.07182649,0.0,0.0,0.0,0.037312556,0.0,0.0,0.0,0.0,0.0,0.0,0.07453486,0.0,0.1028518,0.11935616,0.0,0.0,0.12767886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008154777,0.08771777,0.0,0.0,0.19454178,0.0,0.0,0.0,0.0,0.04563332,0.09778844,0.009981973,0.0,0.070407555,0.055276677,0.04709903,0.085236914,0.15933673,0.081949405,0.0,0.0,0.0,0.0,0.0,0.0,0.08601306,0.0,0.0,0.18793187,0.0,0.0,0.10843445,0.0,0.031158172,0.0,0.0,0.0,0.07586118,0.053708993,0.18656942,0.0,0.03766932,0.0,0.0,0.0,0.05921717,0.15110536,0.10313653,0.0,0.09148694,0.0,0.0,0.06853428,0.0,0.0792004,0.12511076,0.014037865,0.0,0.11283799
TCGA-FB-AAPP-01,0.0,0.0062723854,0.0,0.0,0.0,0.01329756,0.0,0.0,0.07227533,0.03930148,0.07787783,0.021594292,0.0,0.0,0.0,0.02055316,0.0,0.022641039,0.03216092,0.0,0.0,0.08838341,0.0,0.040179897,0.0,0.19292332,0.02397323,0.0,0.108530395,0.0040883566,0.0,0.0059636333,0.0,0.0,0.04043496,8.529699e-05,0.010454128,0.0035636008,0.12215793,0.0,0.0,0.0,0.0,0.0,0.0,0.18136385,0.0,0.0,0.11046708,0.0,0.020049708,0.0,0.04964875,0.28611186,0.10194417,0.0,0.041274127,0.0621826,0.14480339,0.013626005,0.15651797,0.0,0.050068855,0.0,0.0,0.015828574,0.023331406,0.0,0.03991693,0.05637817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13600613,0.0,0.0,0.071889415,0.0,0.0,0.0,0.0,0.0,0.066499576,0.0,0.0,0.17256084,0.24739833,0.0,0.0,0.0,0.089807905,0.013145829,0.0,0.0,0.0,0.04499918,0.0,0.0,0.0,0.0,0.038532525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03168861,0.0,0.05554599,0.037671782,0.0,0.15755153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008832071,0.0,0.0,0.0,0.041719504,0.0,0.0,0.0,0.06902384,0.0,0.033835866,0.0,0.17542972,0.0,0.019125694,0.0,0.19803242,0.042183284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6206684e-06,0.1848364,0.092847385,0.1076241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123025544,0.0,0.026376503,0.19790763,0.11481893,0.0,0.0,0.0,0.0,0.0,0.0,0.18093641,0.0,0.113711424,0.0040277117,0.0,0.00875638,0.12097822,0.24280062,0.0,0.0,0.042298518,0.0,0.0,0.07286798,0.13037185,0.060819663,0.28710246,0.09325258,0.0,0.3277805
TCGA-FB-AAPQ-01,0.0,0.16331193,0.0,0.0,0.06837165,0.005409024,0.0,0.0,0.0,0.14035402,0.0,0.032609563,0.009918211,0.0,0.0,0.05226417,0.0,0.18583135,0.021028694,0.0,0.0,0.0,0.0,0.0,0.08051212,0.14170478,0.1100957,0.0,0.0,0.07930647,0.0519651,0.029121393,0.0,5.6343615e-06,0.099925,0.24689986,0.19273567,0.0,0.08881026,0.0,0.0,0.0,0.18463911,0.0,0.03148635,0.0,0.0,0.07268189,0.04752941,0.0,0.059754346,0.0126885995,0.013404657,0.14104193,0.026947934,0.0,0.038184084,0.23935854,0.09394484,0.16511706,0.015394111,0.0,0.08515592,0.0,0.097909346,0.0,0.039179794,0.12703821,0.0485757,0.036980502,0.0,0.0,0.1502112,0.041622248,0.0,0.06961813,0.0,0.0,0.0,0.0,0.0,0.23698978,0.0,0.0,0.10454371,0.0,0.03616541,0.0,0.0,0.0,0.12154164,0.0,0.00035227928,0.080309,0.29016075,0.033894192,0.0,0.0,0.078256026,0.0,0.0,0.0,0.0,0.09499414,0.0,0.0,0.06932315,0.0,0.087055326,0.0,0.0,0.09573688,0.0032967702,0.02066043,0.0,0.0,0.0,0.0,0.06259843,0.18503898,0.0,0.04153088,0.0,0.0,0.0,0.0,0.008958895,0.0,0.10366667,0.0,0.0,0.0,0.006353926,0.0,0.0,0.0,0.0,0.011225608,0.0,0.057220515,0.0,0.0035915666,0.0,0.0,0.08242713,0.18755342,0.0,0.0,0.16522762,0.0,0.0,0.073149,0.05987574,0.069270305,0.0,0.0,0.027052103,0.0029964116,0.0,0.0,0.0,0.0,0.0,0.13744655,0.0,0.0,0.008173343,0.05564713,0.0,0.17034064,0.0,0.0,0.0535045,0.14051324,0.05020828,0.0,0.0,0.0,0.0,0.0,0.18079226,0.0,0.021485731,0.010711714,0.10755901,0.043103322,0.15685108,0.04316434,0.0,0.0,0.087831825,0.0,0.0,0.0,0.0,0.08069077,0.0,0.0,0.0,0.048533406
TCGA-FB-AAPS-01,0.04788295,0.050718043,0.0,0.0,0.0,0.0071779424,0.078926474,0.07323111,0.0,0.0,0.0,0.0,0.01725279,0.0,0.046128258,0.23616166,0.0,0.04542644,0.0,0.0,0.14527266,0.0,0.045646947,0.0049218787,0.01873796,0.095901355,0.0795902,0.0555057,0.0,0.124526985,0.02723693,0.02888153,0.0,0.10099967,0.0,0.0,0.09508454,0.022003591,0.08042187,0.0,0.01595985,0.0,0.16908376,0.0,0.0,0.081992656,0.0,0.013656426,0.09381834,0.19474727,0.04142129,0.0,0.20987123,0.0,0.13269453,0.0,0.096530445,0.010942694,0.19470142,0.0,0.0030540903,0.0,0.0,0.110840686,0.0,0.0,0.0,0.0,0.0,0.062843315,0.0,0.0,0.0,0.06654287,0.05549613,0.0,0.0,0.0,0.0,0.0,0.0,0.09767119,0.18285157,0.0,0.0,0.0,0.0,0.0,0.005415806,0.0,0.0945001,0.026442593,0.13277543,0.09204676,0.18818754,0.111888036,0.091178216,0.0,0.20518133,0.0,0.058891386,0.0,0.0,0.0,0.07757045,0.061348446,0.008201966,0.0,0.12608905,0.0,0.0,0.021024713,0.0,0.06333812,0.036082547,0.0,0.0,0.0,0.0,0.028063055,0.033818625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08972825,0.036354646,0.08794451,0.0082461815,0.00073809683,0.0,0.0,0.0,0.09799875,0.0,0.0,0.027968995,0.036297806,0.006390603,0.02605128,0.0,0.0,0.26789373,0.06292885,0.02980961,0.04703435,0.0,0.0,0.0,0.14731416,0.20093258,0.017258324,0.03962396,0.0806523,0.0,0.0,0.093699135,0.099470735,0.12130571,0.0,0.016630072,0.0,0.0,0.07724305,0.0,0.0,0.0012457994,0.0,0.0,0.0,0.0,0.051658023,0.0,0.0,0.07581459,0.20869239,0.0,0.21118358,0.0,0.048942324,0.079906434,0.0,0.048294947,0.11627528,0.0,0.0,0.0015365197,0.02197523,0.0,0.023282018,0.0,0.0063062934,0.21568121,0.13893643,0.0,0.0,0.015723491
TCGA-FB-AAPU-01,0.0,0.049141765,0.0,0.0,0.12909739,0.0,0.0,0.042532854,0.0,0.04667114,0.03202083,0.03591341,0.0,0.0,0.022366848,0.0,0.0,0.09563338,0.03336941,0.0,0.0,0.06476879,0.0344683,0.0,0.047991794,0.16339903,0.0,0.10916671,0.06572951,0.13854198,0.0,0.0,0.0,0.034658242,0.0,0.136252,0.086365074,0.11590834,0.08679744,0.045234375,0.021123048,0.0,0.20613995,0.0,0.015285883,0.02236563,0.0,0.014686384,0.03259308,0.09832715,0.0,0.106425844,0.0,0.32687494,0.07414277,0.0,0.032722257,0.164981,0.04638712,0.0,0.11494939,0.0,0.1589867,0.030643053,0.23344421,0.0,0.19810626,0.0,0.0045121675,0.0,0.06737674,0.0,0.08052394,0.020166729,0.0,0.0,0.0,0.0,0.062431645,0.0,0.0,0.14254354,0.0,0.0,0.0060539343,0.0,0.06661915,0.0,0.050615698,0.04787912,0.0,0.0,0.0,0.09431676,0.019477963,0.056681503,0.0,0.0,0.18752597,0.0,0.0,0.0,0.0,0.013286702,0.0,0.112822615,0.05300817,0.048801918,0.15483679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030764308,0.0,0.0,0.0,0.0,0.0,0.011997945,0.0,0.0,0.0,0.019649778,0.04425707,0.0,0.021866592,0.08148665,0.0,0.06861398,0.017997695,0.0,0.0,0.009191282,0.0,0.0,0.0,0.0,0.03822395,0.0,0.0,0.05754058,0.20484334,0.0,0.0,0.0,0.05047589,0.0,0.117815696,0.0,0.03062849,0.01476665,0.0402275,0.105796374,0.10044182,0.0,0.0,0.0,0.0,0.0,0.0361915,0.0,0.07305603,0.016789466,0.0,0.0,0.1533435,0.021716978,0.0,0.052159198,0.06781559,0.05664145,0.0,0.0,0.08628046,0.10612657,0.0,0.17341594,0.0,0.0,0.15139422,0.0,0.0,0.15288392,0.027514579,0.0,0.0,0.0,0.05411238,0.17488948,0.0,0.031474084,0.091063395,0.2510273,0.0,0.0,0.14561245
TCGA-FB-AAPY-01,0.0,0.14283878,0.0,0.0,0.0,0.21336012,0.0,0.0,0.0,0.0,0.11596613,0.0,0.0,0.066382684,0.0,0.11158306,0.0,0.06567344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20827322,0.10579379,0.008992166,0.0,0.029454287,0.016935928,0.0,0.0,0.05357679,0.017369859,0.0,0.044693466,0.16448541,0.0,0.0,0.0029807114,0.0,0.32951438,0.0,0.1975948,0.20126478,0.0,0.046902385,0.0,0.14691134,0.0,0.0,0.09399321,0.016297037,0.143966,0.0,0.0,0.0491196,0.0,0.0,0.13218434,0.0,0.02851953,0.0,0.056093615,0.0,0.0,0.066842005,0.0,0.0,0.0,0.0,0.016206302,0.06540847,0.0,0.027682705,0.097013436,0.03504499,0.12633663,0.0,0.0,0.067748286,0.0,0.0,0.0,0.0,0.14836818,0.0005072252,0.0,0.029833617,0.0,0.0,0.17685576,0.08823525,0.0,0.0,0.0,0.0,0.14251678,0.0,0.0,0.0,0.060522713,0.0,0.020296004,0.14733155,0.019325627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428277,0.0,0.0,0.0,0.0043324456,0.0,0.09162029,0.0,0.07936446,0.048471157,0.0,0.06230661,0.0,0.03605258,0.08775691,0.0,0.004220968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026538476,0.06371446,0.018784592,0.0,0.31227267,0.06803589,0.023073783,0.0,0.0,0.0,0.09830113,0.14109512,0.05316789,0.0,0.0,0.0,0.0,0.0,0.04982835,0.0,0.0,0.0,0.0,0.0,0.0,0.016319236,0.0,0.0,0.17255695,0.0,0.0,0.038379114,0.0,0.0,0.0,0.0,0.1189308,0.26623854,0.008263842,0.1967368,0.0,0.0,0.09681247,0.0,0.0,0.0,0.07830383,0.0,0.07471886,0.12129365,0.0,0.093687885,0.11238163,0.0,0.0,0.0641285,0.072995774,0.0,0.0
